Samples	AcnR	AgaR	AmtR	AraR	ArgR	BioQ	BirA	CadR-PbrR	CblR	CcpA	CsoR	CueR	CzrA	DasR	ExuR_UxuR	FabR	FadP	FadR	FixJ	FnrN_FixK	FruR	FUR	GguR	GlcC	GntR	GulR	HcpR	HexR	HisR	HrcA	HutC	HypR	Irr	IscR	KdgR	LexA	LiuQ	LiuR	LldR	LtbR	MerR	MetJ	MetR	MntR	ModE	NadQ	NagC	NagQ	NagR	NarP	NiaR	NifA	NikR	NmlR	NnrR	NorR	NrdR	NrtR	NsrR	NtrC	PaaR	PdhR	PdxR	PhnF	PhnR	Phr	PhrR	PhsR	PrpR	PsrA	PurR	QorR	RbkR	RbsR	Rex	RutR	SahR_SamR	SdaR	SiaR	SoxR	ThiR	TrpR	TtrR	TyrR	VanR	XylR	ZntR	Zur
TSC228	22811.19884999999	79628.26519000005	52050.460479999994	44327.95725000002	375617.61377999774	26013.653500000015	224342.4562399996	80771.10621000003	51164.94335000005	59897.81461999991	30664.08621000004	115191.7975999999	157382.85559000052	27694.729939999987	77491.89731999983	53804.22590999992	14317.728289999992	36821.70709	16506.21262000001	47979.156059999965	40670.21196	370699.8239399992	13963.446829999988	53675.995690000054	79133.45500999992	34594.73357000003	67375.39391999999	103961.83311000008	55923.99175999998	126004.51005	109929.35912999988	64759.668670000035	37426.09206000004	218745.17685999995	143626.84548	241551.11377000005	26435.36748000003	66533.46176999995	157898.57417000044	53272.46324999997	33920.08419000004	17289.389750000024	223791.6312699993	287413.3017900006	260679.58930999992	86000.78077000001	288619.0456599997	99959.11340999976	71657.18568999997	28389.428739999956	45154.75596999991	29217.62838000001	50100.78537000001	40590.894010000025	47127.36072	68623.75644	204008.73771	451781.68443000014	270460.68450000015	86830.34993999996	104693.26427999996	52716.36592000009	225530.5994100008	81569.50995000004	89983.30517999997	137755.5472000001	50217.04056999995	25144.723469999997	44285.08264999991	125428.59723000009	23155.58335000001	38364.68474999995	119145.34312999988	96033.41121999994	167789.69401999994	159021.97312999994	206042.4203700001	90884.20653000004	43061.52853999989	75177.40939000009	111157.77772999989	66693.14613000001	32388.66460000003	73917.50704000007	53208.395939999995	59006.76664999986	38185.88602999996	438074.2698699983
TSC230	11175.57364	52154.03658000011	34855.024450000055	30593.45575000002	249479.97363	17571.60388000004	137379.65314999968	54783.13790000002	35858.322810000005	39647.97897999995	20774.04728	68172.02225	110043.06120000026	16425.951860000005	45419.00765000001	32642.753020000026	9424.436800000003	23846.613129999983	12432.681900000003	28520.910400000008	28287.233580000026	244515.79146999997	8955.67616	35615.21691999998	44687.84000000004	24207.894569999982	41254.22498999999	64788.31469000002	38637.56014999999	81039.77860000015	72262.97991999998	43123.53833999998	23407.29574000001	143609.38259999972	96910.61588000004	141789.4239799996	15480.16652999999	35322.59102000001	96332.72860000005	27453.606700000015	19626.213180000017	14414.382229999992	147872.1504999999	189836.09059999997	164738.49560999995	57321.76316999991	204089.17798	65585.48287999998	48400.79083000005	18183.050430000018	32183.83911	17282.012570000017	29133.81773	21247.556879999993	30709.12955999997	44199.19440999998	127462.07617000016	285511.9095500002	182451.54757000032	57683.90552000007	68531.07040999996	35441.309260000024	148340.60435000013	53247.21355999991	52757.044130000126	93594.36694000012	26277.745009999995	17205.162270000008	25287.991639999986	82615.76758000004	12248.417129999998	23462.65015000002	74124.04615999988	57960.964699999946	101528.3922699998	97512.10572999976	135140.91237999962	51755.89731999994	27512.59566000001	46278.79064000003	76352.76406999998	46124.23451999997	19325.121140000003	43497.20388	37324.35341999999	44172.5078	24308.35018	271772.6065599998
TSC232	18010.889900000024	85647.1327500001	44996.6912600001	53090.77705000012	417144.4855999983	28028.40127000005	245759.0441699997	94844.52474000012	51490.62013000002	58309.55396000004	26650.434150000005	100906.80643000016	184041.7171499994	23583.828780000007	74153.14555000004	58134.90061999999	12285.950289999995	40206.43982000009	16974.022019999993	45724.91953999992	42962.66122999999	389654.3400400001	17677.596410000002	53741.42485999999	72731.00361000023	44537.49158000003	68575.21508999998	104339.93023999986	60179.683240000006	126858.01480999996	127781.69528000023	75838.03186999998	40066.79547999994	246833.87324999832	161915.4870699998	247765.82646000056	26503.91933	55811.261700000025	156750.77257000044	54520.17499000004	30933.55508000001	18211.47901000003	246500.8143399994	309226.8839200018	301390.04434999975	102961.83037000004	310584.0819500002	109380.45113	76347.03357000003	30706.55111000002	51083.76680000009	24299.370690000014	54128.20204000002	35199.192989999945	38154.55208999998	72195.7018599999	209063.2967699991	492883.4192700008	304475.88028000004	89723.30526000002	95043.09296000024	59626.196350000006	231476.5153200001	95904.5043000001	84402.77023000004	155063.96708999982	55269.67148999988	24455.476079999986	38253.248770000006	133393.7980199999	20737.6791	29033.608320000003	129344.83003000008	89845.19844999985	177913.78141999958	150816.10646000016	232320.43660999963	79481.24822000004	52476.63681999991	80627.59186000012	134752.83708000023	73328.61109999978	32000.42505000003	70556.10513000005	61032.393350000035	69059.73586000006	40522.699370000046	481762.9864199987
TSC234	19931.563540000006	69989.35503000004	41172.928859999985	47341.26700999999	357023.9518699996	27011.34937999998	206776.18343000088	70863.21271000004	42704.08457999996	52000.28841000002	27388.544960000007	84564.61194999982	158479.06673000025	20316.730090000005	63691.17596999998	43524.37884000006	11035.119870000008	34023.80115000002	15381.51959	40116.68435999994	33735.19795999999	348303.6985599988	12974.413660000002	45776.56820999997	57970.745500000034	34553.09767999998	56448.59340000008	95014.45403999995	57444.751300000054	114770.7041599998	108824.77380999993	58425.90719000002	32130.928239999997	202901.5443800002	140057.8342899997	204056.94891000004	25742.72368999998	52831.757580000034	152059.24705999994	42774.07420000002	26771.334889999995	13196.43612	208038.64373000004	264638.3487399998	244054.7113600001	85261.15374000013	288975.1575800006	84180.03961999982	70551.98886999991	22529.245019999995	47137.731970000124	19558.62871000002	36916.52634000003	29713.025180000022	37433.84186	70928.97481000006	190126.70431000023	419587.2538600011	260780.3558199998	84003.37830000014	89157.22825000009	50288.23314	199683.99946999984	68551.75754000017	73779.42744999981	137621.3163099999	43500.34428000003	19454.86572	35993.705930000026	118692.2194900001	18655.51229	35103.96671	115211.63166999989	85994.21094999985	140701.75940999965	124603.86124000004	198975.86251000033	72273.96891	43377.07502000004	64058.22258000003	113191.5991000001	63377.00657999997	26954.34085000001	61815.67771999991	53776.39939000002	58675.97529000005	32655.956480000023	406488.492589999
TSC240	20900.375470000006	82184.08565000001	46671.27117	47744.13691999998	355839.93052999955	25752.13443000001	218810.06023999985	79558.20359000002	45848.35585000003	62707.162810000096	29374.28450999999	101635.20920999996	159926.49709999975	27015.903459999983	68568.52159999995	53551.91009000002	12988.236090000006	34820.24634	16886.806679999994	42914.868869999984	41954.728489999914	375080.3507299989	17527.56679	48808.120439999955	73244.98990999999	36067.83836999998	66596.7336700001	107767.58862999984	58421.91869999997	124989.67108	119353.93523	63416.32428999997	33631.29320000001	213156.77775999976	147718.89251000006	221032.32685999895	32237.63202	59047.38494999995	141070.35731000017	43272.73099000003	27309.63717	15508.09664000001	210796.85558999996	271343.9799899995	276108.80410999956	94398.54432	295798.92811999994	101992.60829000016	77403.31549000017	23508.591070000028	53211.88578000007	26599.124380000012	53769.69895999997	29591.97648000001	40480.52608999997	65569.17299999994	193370.23649	445172.09687999816	270814.50313999975	85211.5489900001	94438.34918000003	48601.96512999994	202275.58124999973	76329.34764999985	74417.04344000001	144586.28373000017	46045.956410000006	21158.414159999975	37673.41368999999	134991.897	21488.05999	33025.42838999998	110315.56745000005	89670.02523999981	161119.92335999952	138123.7617300002	209033.9962099992	80521.71670999998	44738.83515000004	72486.51846999992	119358.3486599998	66775.1696	30163.89981999999	64670.42649000003	47857.49252	59430.589790000115	38947.99702	446725.7554300011
TSC247	17997.285459999992	105354.24214000012	52771.03085000007	69656.25536000014	572936.1590199977	25942.37677	325162.2317699993	105182.20321000018	57376.12033999995	82449.16960999998	30062.9553	106598.25821999968	261143.87759000025	27825.865119999988	89019.21478999984	61640.33377000007	11576.302939999989	44704.27982	15961.062470000008	52214.37795999993	43753.29333999999	545319.8894799978	19309.38479000001	53550.86886000003	73757.48599000018	49951.239279999994	83027.54224000014	135933.8724000004	80071.68818999999	144100.7052700001	156828.96755	89536.85295999997	59625.11920000007	295308.50524999964	223088.75936000035	266962.4863399996	35899.68396000001	53718.88924000004	178200.83891000002	65003.44423000003	29903.718329999974	20799.52386999999	324367.0728700003	396618.9887000023	356932.5678499999	134793.98526999995	467531.77386999986	119877.65921000022	98373.68279999983	34757.66598999993	64994.840620000046	26132.415440000004	65337.63715000003	38619.71550000002	41146.49796000002	85370.11759	244159.44571999984	660396.0876299986	423639.42166999896	92805.7264999998	106992.61721	69927.49423000008	258395.13063000003	113147.56303000028	97327.00440000006	217647.89865999977	68128.45875999994	28854.067659999982	50642.52146999999	162966.07772999964	17510.146610000007	39674.48612999994	169967.78112	91769.12731000004	208650.84040999992	172450.74620000066	315645.00645999983	97303.28942000016	68102.08356999997	92041.03026999992	181459.03013000012	84463.35452000007	36776.334669999975	90189.54007999996	61615.16408999999	87611.44741000005	39213.57573999997	608996.9516899987
TSC256	24125.219449999975	117638.24724999984	62047.22090000006	82409.44256999994	669687.3007199989	41997.16459999999	373045.3146099984	138679.3145799998	63314.44615999997	90649.3826799999	40192.581889999994	147935.59675999987	280207.82597000076	31531.839379999987	96794.44189000016	98276.72120000032	14134.475670000013	44706.20289000003	23144.071650000005	58709.70321000009	51795.81414999997	602326.1842699985	22193.45443999999	57455.30476000002	112508.63497000004	55852.35595999999	89408.9008600003	144932.25028000004	115599.63098999996	182124.6656099999	183443.59906000007	96776.39097000012	52823.90010000002	345350.99817999994	237565.43814999997	326259.9949800011	45535.14415999994	79249.38725999993	192667.58022999976	62469.544010000034	36179.437410000006	25766.482210000013	334594.46754999977	466067.0251600004	440219.42360999814	149257.599	488625.3640300015	150807.05411000003	112541.01060000015	46420.86380999989	74899.82577000016	29536.066950000033	68760.44447000005	55407.5341299999	52512.632889999964	103402.4091999998	277825.58950999955	790736.8996400029	461493.8754200007	134993.20980000016	132747.11485000004	70222.6242799999	284484.7252	128434.38241000044	113547.05232999985	253260.9336599993	81377.36095000007	26700.092709999994	59936.98830999997	196295.23491999944	24758.005499999985	58969.0107699999	178043.46132000018	119182.25232999996	237180.7424500005	190537.66442000004	335681.1759399998	119648.49870999984	71962.17873999999	119532.48265999976	205670.0759499996	106618.50840999994	36764.35878000004	104178.98368000003	67659.10993999995	106116.47117000008	53951.9928400001	694922.2105399994
TSC263	16748.60946000001	84970.32160000005	43361.59650000007	58681.229219999936	461573.5445199978	27387.38836999997	261677.78821999885	92920.34276999996	48882.22456000004	66320.84430999997	28437.373260000026	100809.65025000004	215968.58669	23687.42947000002	72955.76355999998	60614.97743999995	12037.90278	35679.58026000002	18689.996450000017	39082.88952	38174.4917	421022.695710001	16169.292769999987	47185.83932999999	72830.87244000021	39518.32959	68193.3843900001	101959.73400999975	69955.46250000008	123839.89540999984	129252.26025999978	61746.81238999994	42706.31495999998	237098.7817700013	175230.22984999965	236908.60413000017	29840.87651000003	49667.972120000006	141566.26742999992	48816.01046999996	27175.091409999983	18127.16863	247311.64800000013	336818.7300199992	295662.9188099998	95319.99779999994	355648.10781999957	105146.48728000012	80980.21244000002	28136.806059999977	50378.570019999934	20911.38100000002	45634.196939999994	35744.08905000003	34133.51668999999	71483.59511	202040.11561	555067.7332499924	328133.9933600007	86049.27944999981	103934.88866	52769.705830000064	219462.66870999985	98713.38038000002	78303.26668000019	174581.23857999925	55459.36885000004	22804.182110000016	40791.99400000003	125827.84059000028	18396.907010000003	36553.11434999995	131876.63152000002	85155.71897000003	174626.50210000048	144974.0666600002	249487.3277499996	80584.78803000004	47564.33721000003	83174.18723999996	140622.3889800002	72874.17134999995	25681.367320000005	78561.89399000004	47912.03675000001	67121.72181999999	39906.15828999999	480322.20822999894
TSC266	17689.105139999992	121999.22114999995	61971.4254099999	82787.12586999973	673030.3427299991	37534.02232999999	388579.0754000003	118058.38553999968	57094.78235999992	87436.6216000002	31495.261189999983	116108.16166000009	309261.6134700002	22594.845689999984	94632.44192000016	67530.46395999989	10843.879490000005	44763.01305000004	20752.607259999982	56918.72775999992	42206.84754999998	664525.3435299984	15965.2233	54267.03726999994	80712.7818600001	69478.34837000005	88986.58238999988	152627.15594000058	103823.53195000016	156139.25893999997	176824.13294000045	103094.67787	61831.93789000002	335426.35719000036	258795.78281999985	294978.81865000026	35897.71763999998	64309.15126999993	197080.89845999988	60733.15417000005	27407.71243000003	21838.901399999973	381072.2033599997	484446.735090001	401441.9792199992	157431.99633999966	568192.8672799985	146325.51517	104986.89631999988	39331.78651000002	72104.16171999999	24030.35593999999	70709.82811000003	45172.20998000006	46148.18282000001	103731.17546999996	257454.13003000032	833858.3390399991	492760.7616799996	101575.0333400001	118493.35014000008	65141.55960999996	268356.9935000003	123473.34175999968	98776.62327000004	272646.0989400002	84168.33109999994	26158.053029999985	53505.96225	176845.80520000053	19124.393180000006	48001.560159999986	196804.78117999967	90410.41095999988	238617.89885999984	175396.30087999994	371611.3161300006	101677.02441999996	80829.55529000002	105339.70847999986	215551.37583999976	102311.90153999985	35077.92343999999	102701.90122000012	78023.01802999998	96443.14793999984	52307.434829999955	723109.7741999994
TSC269	13280.38376	101777.30311999988	56154.46749000003	75073.13748000006	609556.049100001	35023.388979999996	351878.5975099987	115142.45049000008	56686.30181000007	84810.38033999987	23888.16808999997	99111.82162999987	267311.6923200004	16041.93412	85887.1759699998	59452.59237000009	8559.065040000003	36062.54596	17113.902130000006	62513.47056999997	37235.52149999996	581778.8187099999	16756.087470000006	45753.996170000006	74318.42457000002	62620.95065999997	86036.02140000017	144564.86701999986	109004.41635000004	152586.50607000064	172691.3307399999	88759.48521000004	60408.467389999976	288450.25577999966	236114.46137999973	262582.40499999956	40446.46423	66330.68597	179506.9177799998	53734.883699999955	25000.770349999984	20275.621889999995	317681.124839998	466085.3746899991	389182.80512999906	152096.72936	525560.0611799995	140222.6757300002	102502.11881	36877.434409999994	61535.81739000005	24708.089619999973	64934.29630999997	30118.415550000005	47096.79899	88229.56178000013	240393.05773000035	773091.2663900042	434722.55259000213	102944.61653999996	108044.35606000008	58471.13620000007	248926.41187000004	110194.69333000013	95490.9133400002	246896.15672000023	76654.31583999992	23332.50252	56295.55358000006	154361.72722000018	16827.079140000013	44712.31975	182702.34480999972	74996.77544999997	221430.41751999976	169674.1411499997	325982.25735999894	101691.58574000024	61716.48430000003	99002.4251499999	192761.0659900002	93237.16089999996	30542.79586000001	100066.61196999978	60210.521159999946	94838.93851000008	46374.76726999995	621815.7139899974
TSC271	16003.421139999991	105741.71499999994	51648.55542999998	66864.49515999995	597525.2130400011	28245.942979999985	350108.49685999926	110815.46111000012	50224.47702999989	82061.21496999983	28052.936129999947	102235.63805000004	256203.4202399995	21569.66509999996	76516.29182999994	72859.93706999994	10802.19165999999	33012.57944000002	17647.936410000006	45946.33984	35393.91266999996	524316.2576200025	18233.877480000003	42984.6171	75721.77951999984	49066.48480999992	76586.68480999998	127260.89767000033	92741.01465000011	148558.98858999976	153504.32284000007	86217.19770999996	42155.97174000001	271035.25137999933	215642.8736699991	280219.64398999955	37807.08475000001	64928.629790000006	158703.8267100003	49458.20200000002	26658.29832000002	19389.727959999993	292525.74517000077	410300.89184999897	361483.90186000115	128570.09758000007	475768.5578200007	125495.71717000005	92699.33729000004	34113.67826999996	58025.291290000074	20169.76619000001	54449.14508000004	32459.708729999988	41267.12472000007	86117.93352000015	224183.70511000045	692232.0571099981	432899.0589099981	102281.63780999974	103456.59862	56984.096749999975	232992.2885899999	118057.59221999985	85327.03398000008	234823.44008999955	73681.1834000001	25639.51195	48221.302800000005	169752.1706399995	21086.49549	47732.41187000001	157362.88351000042	87246.76488000005	211381.55183000007	159722.4135800003	295681.5364099995	98346.36887000002	63074.08628999993	100033.4494299996	192381.02406	85845.16676000012	32472.683690000005	102802.67397999988	64048.97956999997	91054.09667000004	37700.29398000005	589494.6618999983
TSC275	14568.303409999986	96757.50549999998	52797.827559999925	70509.55683000009	605044.2843099975	30450.44378999996	376943.1943199986	113090.2545	56327.368429999995	84301.78144000021	36186.851880000024	113974.22636999976	253432.45169000005	25395.72785	85156.93379999991	72942.9741899999	10609.023559999992	39519.26685	20729.31394	53159.603480000056	46428.646919999956	511855.6971500005	15135.58999999999	47131.92558999989	85589.93288000005	46604.95162999997	83509.75923000004	139515.4619900001	95689.4716300001	151844.86036000025	159449.56109999935	88340.2455499999	52724.276999999885	284355.4362600001	227656.16548999987	277508.31684999884	35592.97820999999	71339.70787	168357.71200000017	52466.491410000024	24470.18959999999	21303.26503999999	303358.2731000006	432397.6118999999	379502.2908300002	129928.46428000004	466729.2781199993	144090.7165600002	98054.4816399999	40033.24254000003	63874.311300000016	22167.482230000016	54904.90675000008	37754.901130000006	43867.888549999974	90907.1944299998	252984.86836000023	754381.4621700012	421875.59498000174	119452.80801000008	108065.2789999997	55430.931810000075	243050.3176499994	111132.95555	96781.2769199998	241601.49664999952	73216.22128000011	30381.091430000022	51320.902109999995	184611.33697999988	25982.72783000002	46021.57426999998	170607.31869000048	101719.53182000006	217613.24885000012	166605.14145999998	302156.7295900007	101709.83049999982	60230.879750000095	103486.46534999984	200312.80680999963	97044.85068000008	33294.39085000001	94602.18664	58151.11378999995	88163.17623999983	46688.325200000065	609027.0209000024
TSC278	15041.101120000008	89643.31193000001	50555.24797000002	76494.99584999996	552286.8351900006	29349.40901999997	349666.8666899972	109660.12394999988	51457.28197999999	76838.96195999999	32887.23338	116416.36304000014	248021.1242799997	24022.431579999982	78705.89586999993	68366.57988	11181.044840000006	34338.14074999998	17352.960529999997	49171.42220000004	37399.44060000001	481144.7730899999	17576.670210000004	46973.63433999993	77983.619	40875.15182999995	73452.49662999983	129489.60307000014	89872.59016999979	155827.29196999976	152332.3201799997	78240.15527000003	43597.67588999996	269461.6005099995	202331.29628999977	256317.32320999945	35804.726969999974	64685.47640999992	147392.1295300006	48847.34454	23104.710749999977	26783.27885999997	273712.46592000016	393719.72677999985	364745.87620000145	126102.49134999998	432713.2356400004	128437.9875299999	87259.77825999983	34978.37582	60888.31130999995	20623.53923000001	50778.25025000001	37370.61372999998	42469.11353000006	85820.90034000011	229733.0781599995	661143.8355099969	387169.63851999975	114542.99585000038	98272.93036999991	51999.96777999992	227832.32475999944	119201.2388200001	86993.94093999997	217112.02277999933	83051.16449000007	26140.951049999992	51474.93468999996	153188.62542999975	20515.492219999986	43733.55194999997	157036.6904299999	90112.73163	185617.3007300004	164450.2069100003	273780.8890000006	100341.3586299999	57863.674909999965	92925.78581999996	176789.39099	88864.60448999993	27197.60764000001	95365.37278	56280.602880000035	78799.91772	45782.865559999955	559432.1590500018
TSC284	15356.789729999991	90915.53935000028	40718.81494	53168.09029999999	447804.8859599992	25134.89149999999	258139.1554700004	85086.75740000007	46340.26383999997	62412.96386000005	26082.803119999993	90187.56665000015	201901.1082099996	22743.53487	65579.12417999997	55321.448989999866	10411.397120000003	30877.680290000026	14942.80850999999	38979.91349999999	33314.54959999997	432520.4750500003	13819.06537000001	46065.06648999998	61308.53987999994	45596.79044000003	66205.17725000014	96163.79084000016	66310.99045000008	116129.29362	121196.86373999991	67694.74932000006	39846.60095999999	246320.96738999977	187549.00891000027	218093.75740000015	26150.080870000016	48069.93834000003	148553.94431000002	56720.65409	24021.34701	15126.901380000005	274987.5414899998	338593.11804000015	277316.4412399991	105734.8027	367092.5008800018	103161.32358999988	77857.03874999988	29870.38285000001	51603.36883	22512.42911000001	48893.393419999986	35406.37456	30486.52363000003	69864.35931000001	202230.06158999997	538711.6596799996	323818.8033799994	80417.20060000024	85242.91781000017	54297.72746999994	209451.62987000064	87629.8427099998	78035.6329500001	180492.30185999983	58131.87147999997	23743.467960000005	48120.35748000002	131506.63167999993	12668.402670000003	32714.786700000004	142305.8148000001	77519.31511999998	187073.16649999988	135978.8818299999	244800.8532600006	81769.52875999993	54894.69709000003	84133.48950000001	141746.23633000013	68369.93026999992	27078.7956	78550.34065000001	45008.32609999998	67516.95793000006	42176.88103999997	470169.9549200014
