	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2
MntR	-0.577639751552795	-0.4161490683229814	0.4127611518915867	-0.5889328063241107	-0.06832298136645963	0.35290796160361376	-0.04231166150670795	0.5701754385964912	0.19548872180451127	0.5041561590648973	0.2929824561403509	0.5076228119706381	-0.7233201581027668	0.16176470588235295	0.6647058823529411	-0.16785714285714284	-0.5	0.10827067669172932	0.12990196078431374	0.5697568507597691	0.15604395604395604	0.03668181377895869	-0.19699248120300752	-0.3205882352941177	-0.35968379446640314	0.2365894974590627	0.3495200451722191	0.041217398497481406
ModE	-0.5245623941276115	-0.22529644268774704	0.5437605872388481	-0.6386222473178995	-0.04121964991530209	0.10446075663466968	-0.19298245614035087	0.49473684210526314	0.07218045112781955	0.2199199706209017	0.3087719298245614	0.4150197628458498	-0.43195934500282324	-0.061764705882352944	0.7058823529411765	-0.3964285714285714	-0.21428571428571427	0.29473684210526313	0.24509803921568626	0.4839030787274752	0.12087912087912088	0.11659576522597584	-0.36390977443609024	-0.22941176470588234	-0.06154714850367024	-0.020892151326933936	0.14737436476566912	-0.18547829323866633
NadQ	-0.6804065499717674	-0.36984754376058726	0.5471485036702428	-0.7346132128740824	-0.000564652738565782	0.38226990400903443	-0.0196078431372549	0.6578947368421053	0.26015037593984963	0.584032752167772	0.3508771929824561	0.5945793337097685	-0.7199322416713722	0.08529411764705883	0.7382352941176471	-0.12142857142857143	-0.30952380952380953	0.11879699248120301	0.27450980392156865	0.5463421856600527	0.2967032967032967	0.07074349800227749	-0.18345864661654135	-0.37941176470588234	-0.30434782608695654	0.20383963862224733	0.38226990400903443	-0.02232609085280243
NagC	-0.4816487859966121	-0.33258046301524563	0.3845285149632976	-0.5223037831733484	0.14398644833427443	0.4364765669113495	0.029927760577915376	0.5052631578947369	0.18646616541353384	0.5529120016082104	0.25263157894736843	0.3709768492377188	-0.6363636363636364	0.31176470588235294	0.7029411764705882	-0.11071428571428571	-0.47619047619047616	0.06616541353383458	0.23284313725490197	0.49040715236628535	0.2571428571428571	-0.05829788261298792	-0.07368421052631578	-0.4411764705882353	-0.391304347826087	0.313382269904009	0.44212309429700736	-0.03835507915737853
NagQ	0.057029926595143984	-0.1507622811970638	-0.1281761716544325	0.1756070016939582	-0.23771880293619424	0.16770186335403728	-0.14963880288957687	-0.1631578947368421	-0.012030075187969926	0.18879922006134015	0.06315789473684211	-0.0220214568040655	0.03670242800677583	-0.31176470588235294	-0.2676470588235294	0.16785714285714284	-0.7619047619047619	0.1368421052631579	-0.10784313725490197	0.2471547982747857	-0.046153846153846156	0.450007251181154	-0.06917293233082707	-0.21176470588235294	-0.11236589497459062	0.30886504799548276	0.0016939582156973462	0.13910871992899976
NagR	-0.4116318464144551	-0.14963297571993225	0.18464144551101072	-0.3551665725578769	0.11801242236024845	0.1225296442687747	-0.0196078431372549	0.312280701754386	0.18045112781954886	0.3838225902345926	0.3350877192982456	0.38114059853190285	-0.29757199322416716	0.0058823529411764705	0.37058823529411766	-0.07857142857142857	-0.07142857142857142	0.3443609022556391	0.012254901960784314	0.2035775048947577	0.0945054945054945	0.1938895871173531	-0.17894736842105263	-0.4676470588235294	0.043478260869565216	0.07284020327498589	0.05251270468661773	-0.12250726775640307
NarP	-0.031055900621118012	-0.09090909090909091	-0.06719367588932806	0.019762845849802372	-0.06380575945793338	0.22529644268774704	0.0608875128998968	0.0	0.11428571428571428	0.29357241361186404	0.02456140350877193	0.11349520045172219	-0.15527950310559005	-0.058823529411764705	0.24705882352941178	0.05714285714285714	-0.6904761904761905	0.061654135338345864	-0.03431372549019608	0.3954476772396571	-0.22637362637362637	0.3831939475123363	-0.2631578947368421	-0.31470588235294117	-0.11123658949745906	0.2987012987012987	0.21964991530208922	-0.26791309023362914
NiaR	0.12704686617730096	0.15302089215132694	0.10333145115753811	-0.12704686617730096	0.06380575945793338	-0.015245623941276116	-0.0010319917440660474	-0.17543859649122806	-0.3894736842105263	-0.20539695369310632	-0.16842105263157894	-0.14850367024280067	0.13269339356295878	-0.36176470588235293	0.3205882352941177	-0.17857142857142858	-0.19047619047619047	-0.1924812030075188	0.14215686274509803	0.16325224833413476	0.1076923076923077	0.00196509716672993	-0.22105263157894736	-0.13823529411764707	0.09655561829474874	-0.020892151326933936	-0.11349520045172219	-0.48602182394946825
NifA	0.3246753246753247	0.339356295878035	-0.23771880293619424	0.4308300395256917	-0.057029926595143984	-0.16770186335403728	-0.06707946336429309	-0.2982456140350877	-0.04661654135338346	-0.3143195806515718	-0.28771929824561404	-0.32580463015245625	0.4590626764539808	0.14705882352941177	-0.6176470588235294	0.017857142857142856	0.47619047619047616	-0.05112781954887218	-0.1642156862745098	-0.7278058401828558	-0.054945054945054944	-0.15196751422711458	0.4631578947368421	0.19705882352941176	0.045736871823828344	-0.14737436476566912	-0.18464144551101072	0.25188410192905303
NikR	-0.12140033879164314	-0.10897797854319594	-0.11123658949745906	-0.1067193675889328	-0.25352907961603616	-0.24675324675324675	-0.20123839009287925	0.2649122807017544	-0.0406015037593985	0.04356905078338619	0.25263157894736843	0.07058159232072275	-0.18238283455674761	0.026470588235294117	0.07941176470588235	-0.1	-0.42857142857142855	-0.013533834586466165	-0.33578431372549017	0.006504073638810151	-0.23516483516483516	-0.3491322632890176	-0.20150375939849624	0.4441176470588235	0.16092603049124787	-0.19367588932806323	0.05138339920948617	0.2581812044772794
NmlR	0.0378317334839074	0.006211180124223602	-0.1857707509881423	0.21174477696216826	-0.14850367024280067	-0.08526256352343309	-0.10629514963880289	0.007017543859649123	0.1518796992481203	-0.0051867917599269266	-0.05964912280701754	-0.025409373235460192	0.055900621118012424	0.2323529411764706	-0.5294117647058824	0.21071428571428572	0.21428571428571427	-0.039097744360902256	-0.17647058823529413	-0.3765858636871077	-0.2	-0.10284008505886634	0.29172932330827067	0.35294117647058826	-0.033314511575381144	-0.08074534161490683	0.010728402032749858	0.4522464557362543
NnrR	0.42857142857142855	0.2523997741389046	-0.3416149068322981	0.5098814229249012	0.015245623941276116	-0.12027103331451157	0.07120743034055728	-0.4052631578947368	-0.058646616541353384	-0.22510676238082863	-0.28596491228070176	-0.32128740824393	0.42518351214003386	0.026470588235294117	-0.7176470588235294	0.325	0.16666666666666666	-0.13533834586466165	-0.11519607843137254	-0.47349656090537895	-0.25274725274725274	0.053712655890618084	0.3849624060150376	0.2911764705882353	0.055900621118012424	-0.045736871823828344	-0.19141727837380013	0.28680439787830814
NorR	-0.22416713721061546	-0.2795031055900621	0.08300395256916997	-0.04912478825522304	-0.3201581027667984	-0.00846979107848673	-0.20536635706914344	0.031578947368421054	0.13082706766917293	0.17220148642957397	0.3175438596491228	0.15527950310559005	-0.07961603613777526	-0.2323529411764706	-0.14705882352941177	-0.07142857142857142	-0.047619047619047616	0.3744360902255639	-0.2426470588235294	0.08390254994065094	0.27912087912087913	0.37991878556778647	-0.22706766917293233	-0.4764705882352941	0.06719367588932806	0.029926595143986448	0.0016939582156973462	-0.007442030284267476
NrdR	-0.277244494635799	-0.012987012987012988	0.13495200451722192	-0.2264257481648786	-0.4432523997741389	0.17447769621682666	-0.45304437564499483	0.312280701754386	0.05714285714285714	0.10166111849456777	0.2807017543859649	0.06380575945793338	-0.2140033879164314	-0.37941176470588234	0.23529411764705882	-0.33214285714285713	-0.5952380952380952	0.2646616541353383	-0.061274509803921566	0.23479705836104642	-0.15164835164835164	0.18144397172806354	-0.08571428571428572	-0.22058823529411764	-0.30095990965556185	0.18690005646527386	-0.014116318464144552	0.0435072539695637
NrtR	-0.5313382269904009	-0.3370976849237719	0.36984754376058726	-0.5561829474872954	-0.009599096555618294	0.3675889328063241	-0.04231166150670795	0.5859649122807018	0.17894736842105263	0.5217912510486489	0.3192982456140351	0.4330886504799548	-0.639751552795031	0.058823529411764705	0.6911764705882353	-0.14285714285714285	-0.42857142857142855	0.06315789473684211	0.2034313725490196	0.5398381120212424	0.21318681318681318	-0.03537174900113874	-0.16390977443609023	-0.3411764705882353	-0.3551665725578769	0.25691699604743085	0.4105025409373235	-0.04064493462946083
NsrR	-0.6713721061547149	-0.3551665725578769	0.5426312817617166	-0.7278373800112931	-0.03557312252964427	0.3743647656691135	-0.11042311661506708	0.6614035087719298	0.2556390977443609	0.4989693673049704	0.3368421052631579	0.4872953133822699	-0.6804065499717674	0.15	0.7588235294117647	-0.15	-0.2857142857142857	0.14887218045112782	0.2916666666666667	0.5079681511910727	0.24395604395604395	-0.011135550611469603	-0.19548872180451127	-0.34705882352941175	-0.3450028232636928	0.189158667419537	0.2987012987012987	-0.06697827255840728
NtrC	0.5787690570299266	0.13721061547148503	-0.42066629023150764	0.6047430830039525	0.07058159232072275	-0.2354601919819311	0.21362229102167182	-0.5	-0.3067669172932331	-0.28631090514796637	-0.30701754385964913	-0.26595143986448333	0.4906832298136646	-0.2	-0.6764705882352942	0.15714285714285714	0.3333333333333333	-0.20150375939849624	-0.19852941176470587	-0.5892690716761996	0.01978021978021978	-0.00393019433345986	0.38345864661654133	0.27058823529411763	0.1417278373800113	-0.11462450592885376	-0.18351214003387917	0.2410072884366621
PaaR	0.4805194805194805	0.15640880858272163	-0.20045172219085264	0.383399209486166	0.3246753246753247	-0.01637492941840768	0.34365325077399383	-0.4631578947368421	-0.21353383458646616	-0.18776186170935474	-0.5175438596491229	-0.1756070016939582	0.3551665725578769	0.22941176470588234	-0.46176470588235297	0.29642857142857143	0.5714285714285714	-0.45864661654135336	0.17892156862745098	-0.35902486486232027	0.13846153846153847	-0.07532872472464731	0.3894736842105263	0.10882352941176471	0.07848673066064371	0.023150762281197064	-0.1293054771315641	0.012594205096452652
PdhR	-0.13382269904009034	-0.07284020327498589	0.21852060982495766	-0.16770186335403728	-0.0016939582156973462	-0.25578769057029926	-0.048503611971104234	0.18947368421052632	-0.18796992481203006	-0.19502337017325244	0.29473684210526313	0.12478825522303783	-0.0378317334839074	-0.5470588235294118	0.011764705882352941	-0.3107142857142857	-0.14285714285714285	0.3609022556390977	0.051470588235294115	-0.1339839169594891	0.11208791208791209	0.2718384413976403	-0.14586466165413534	0.008823529411764706	0.17221908526256352	-0.3201581027667984	-0.435347261434218	0.054384067461954635
PdxR	0.3201581027667984	-0.14511575381140598	-0.2354601919819311	0.3800112930547713	-0.30886504799548276	-0.5290796160361377	0.009287925696594427	-0.18947368421052632	-0.3082706766917293	-0.4170180574981249	-0.021052631578947368	-0.044607566346696784	0.22416713721061546	-0.21470588235294116	-0.5441176470588235	-0.18928571428571428	0.023809523809523808	0.12180451127819548	-0.32598039215686275	-0.3765858636871077	-0.11648351648351649	0.04388717005696843	-0.08421052631578947	0.5352941176470588	0.30095990965556185	-0.4048560135516657	-0.3845285149632976	0.29023918108643154
PhnF	-0.30321852060982496	-0.018633540372670808	0.2140033879164314	-0.42631281761716544	-0.045736871823828344	0.13156408808582723	-0.34365325077399383	0.4192982456140351	0.13834586466165413	0.2697131715162002	0.20175438596491227	0.24675324675324675	-0.13721061547148503	-0.2735294117647059	0.4264705882352941	-0.2571428571428571	0.19047619047619047	0.11578947368421053	0.2867647058823529	0.2679678339189782	0.08571428571428572	-0.1545876437827545	-0.24511278195488723	-0.16176470588235295	-0.05815923207227555	0.13269339356295878	0.13156408808582723	-0.28222468693414354
PhnR	0.3450028232636928	0.20383963862224733	-0.41953698475437606	0.5076228119706381	-0.07171089779785432	-0.45115753811405984	0.0030959752321981426	-0.5017543859649123	-0.07218045112781955	-0.4170180574981249	-0.02982456140350877	-0.3935629587803501	0.5561829474872954	-0.13529411764705881	-0.4264705882352941	0.15714285714285714	-0.07142857142857142	0.19849624060150375	-0.40441176470588236	-0.1606506188786107	-0.0989010989010989	0.2751136033421902	-0.4195488721804511	-0.17058823529411765	0.5798983625070582	-0.28402032749858835	-0.2795031055900621	-0.37095658647733265
Phr	-0.4872953133822699	-0.31225296442687744	0.4127611518915867	-0.551665725578769	0.0378317334839074	0.3359683794466403	-0.02786377708978328	0.48771929824561405	0.11578947368421053	0.49481993389702883	0.23157894736842105	0.46357989836250707	-0.6194240542066629	0.21764705882352942	0.65	-0.18571428571428572	-0.42857142857142855	0.06015037593984962	0.12990196078431374	0.48585430081911823	0.2835164835164835	0.030786522278768904	-0.15639097744360902	-0.39705882352941174	-0.26143421795595706	0.22981366459627328	0.3845285149632976	-0.03263044047717278
PhrR	-0.3901750423489554	-0.20722755505364202	0.22190852625635235	-0.3958215697346132	-0.10333145115753811	0.2365894974590627	-0.18059855521155832	0.2649122807017544	0.07067669172932331	0.29253505525987866	0.14035087719298245	0.20496894409937888	-0.30773574251835123	-0.08235294117647059	0.5088235294117647	-0.10357142857142858	-0.30952380952380953	0.03308270676691729	0.11029411764705882	0.46243963571940166	0.11648351648351649	0.15524267617166446	-0.28721804511278193	-0.3352941176470588	-0.163184641445511	0.17447769621682666	0.20948616600790515	-0.2816522230661229
PhsR	0.17108977978543197	-0.06267645398080181	-0.17447769621682666	0.28514963297571994	0.045736871823828344	0.2795031055900621	0.07327141382868937	-0.20175438596491227	-0.08421052631578947	0.23236827084472633	0.12105263157894737	-0.10220214568040654	0.06041784302653868	-0.4588235294117647	-0.19411764705882353	0.025	-0.6904761904761905	0.2075187969924812	-0.04411764705882353	-0.07544725421019774	0.03736263736263736	0.31834574101024865	0.33533834586466166	-0.3764705882352941	-0.3020892151326934	0.3845285149632976	0.04009034443817053	0.2049420647513659
PrpR	0.2670807453416149	0.1067193675889328	0.1293054771315641	0.006211180124223602	-0.009599096555618294	-0.1880293619424054	-0.17234262125902994	-0.26666666666666666	-0.23157894736842105	-0.40768183233025646	-0.32456140350877194	-0.12704686617730096	0.39695087521174477	0.026470588235294117	0.05	-0.30714285714285716	-0.047619047619047616	0.01804511278195489	0.12745098039215685	-0.11447169604305865	0.14285714285714285	-0.04126704050132853	-0.2992481203007519	-0.25588235294117645	0.3145115753811406	-0.11575381140598531	-0.4376058723884811	-0.4619783414926041
PsrA	0.23771880293619424	0.1293054771315641	-0.2015810276679842	0.2015810276679842	0.19593450028232637	0.22755505364201017	0.09391124871001032	-0.21578947368421053	-0.09022556390977443	0.08610074321478699	0.05263157894736842	-0.2648221343873518	0.034443817052512704	-0.5117647058823529	-0.026470588235294117	0.04642857142857143	-0.7619047619047619	-0.013533834586466165	-0.15931372549019607	0.1385367685066562	0.3274725274725275	0.2043701053399127	0.11127819548872181	-0.47058823529411764	-0.16431394692264256	0.3416149068322981	0.07961603613777526	-0.03606522368529623
PurR	0.5381140598531903	0.46357989836250707	-0.5719932241671372	0.6736307171089779	0.04686617730095991	-0.10897797854319594	-0.009287925696594427	-0.6754385964912281	-0.1037593984962406	-0.20850902874906246	-0.0912280701754386	-0.6126482213438735	0.6070016939582157	-0.19705882352941176	-0.7235294117647059	0.1392857142857143	-0.3333333333333333	0.07218045112781955	-0.4485294117647059	-0.36422812377336844	-0.21318681318681318	0.16375809722749415	0.2631578947368421	-0.03823529411764706	0.16770186335403728	0.1293054771315641	-0.13608130999435347	0.13968118379702033
QorR	0.44776962168266515	0.19028797289666854	-0.39469226425748166	0.4161490683229814	0.09655561829474874	-0.07171089779785432	-0.0030959752321981426	-0.37543859649122807	-0.20902255639097744	0.031120750559561563	-0.2596491228070175	-0.28740824392998304	0.4342179559570864	-0.09705882352941177	-0.4823529411764706	0.575	-0.5238095238095238	-0.19548872180451127	-0.22794117647058823	-0.14178880532606128	0.2	0.18864932800607329	0.05263157894736842	-0.12352941176470589	0.28514963297571994	0.09994353472614342	-0.00846979107848673	0.07442030284267476
RbkR	-0.6307171089779785	-0.16205533596837945	0.5347261434217956	-0.6950875211744777	0.033314511575381144	0.2941840767927724	-0.16821465428276575	0.6456140350877193	0.27669172932330827	0.3195063724114987	0.3824561403508772	0.40033879164313946	-0.5686053077357425	-0.05	0.7911764705882353	-0.3464285714285714	-0.30952380952380953	0.2706766917293233	0.32107843137254904	0.5541470740266248	0.1076923076923077	-0.0393019433345986	-0.22406015037593985	-0.2647058823529412	-0.2919254658385093	0.14398644833427443	0.15979672501411632	-0.13452900898483514
RbsR	0.2761151891586674	0.15866741953698477	-0.2648221343873518	0.4127611518915867	-0.07396950875211744	-0.08074534161490683	0.04024767801857585	-0.34912280701754383	0.013533834586466165	-0.2136958205089894	-0.27017543859649124	-0.19480519480519481	0.27837380011293056	0.24411764705882352	-0.6411764705882353	0.2357142857142857	0.19047619047619047	-0.11278195488721804	-0.18627450980392157	-0.37463464159546467	-0.26593406593406593	0.03995697572350858	0.33533834586466166	0.2735294117647059	0.003952569169960474	-0.01637492941840768	-0.21626199887069453	0.3806884722336824
Rex	-0.30434782608695654	-0.16092603049124787	0.0942970073404856	-0.30886504799548276	-0.000564652738565782	0.3935629587803501	0.03199174406604747	0.3684210526315789	0.13383458646616542	0.4761474835612919	0.0017543859649122807	0.17786561264822134	-0.46357989836250707	0.3	0.45588235294117646	0.3964285714285714	-0.5952380952380952	-0.28270676691729324	0.12254901960784313	0.5287811868352652	0.05054945054945055	0.00196509716672993	-0.05112781954887218	-0.17352941176470588	-0.30434782608695654	0.313382269904009	0.3856578204404291	0.03377536821321393
RutR	0.09881422924901186	-0.1101072840203275	-0.019762845849802372	0.0660643704121965	-0.4330886504799548	-0.33258046301524563	-0.13519091847265222	-0.10701754385964912	-0.13834586466165413	-0.4294663577219495	-0.09824561403508772	0.00846979107848673	0.055900621118012424	-0.19705882352941176	-0.5411764705882353	-0.010714285714285714	0.21428571428571427	-0.10676691729323308	-0.17401960784313725	-0.2413011319998566	-0.26593406593406593	0.00589529150018979	-0.05413533834586466	0.4323529411764706	0.12027103331451157	-0.3359683794466403	-0.22755505364201017	0.2684855541016497
SahR_SamR	-0.7029926595143986	-0.37775268210050816	0.515527950310559	-0.7255787690570299	-0.02766798418972332	0.38226990400903443	-0.10835913312693499	0.6631578947368421	0.3067669172932331	0.530090117864532	0.3701754385964912	0.5121400338791643	-0.7029926595143986	0.17647058823529413	0.7647058823529411	-0.16071428571428573	-0.21428571428571427	0.18045112781954886	0.25	0.5294315941991462	0.27472527472527475	-0.017030842111659394	-0.20902255639097744	-0.36470588235294116	-0.3608130999435347	0.20609824957651043	0.3020892151326934	-0.04636957330966658
SdaR	-0.034443817052512704	-0.0378317334839074	-0.40372670807453415	0.41727837380011296	-0.20383963862224733	-0.14737436476566912	-0.12074303405572756	-0.24210526315789474	0.17142857142857143	0.15249167774185166	0.2649122807017544	-0.1789949181253529	0.1756070016939582	-0.3088235294117647	-0.6529411764705882	0.16071428571428573	-0.11904761904761904	0.3308270676691729	-0.32598039215686275	0.013658554641501315	-0.35384615384615387	0.5692231459627697	-0.05413533834586466	0.22058823529411764	0.0016939582156973462	-0.05928853754940711	0.06380575945793338	0.22669569173614773
SiaR	-0.5911914172783738	-0.2964426877470356	0.5245623941276115	-0.6002258610954263	-0.044607566346696784	0.42066629023150764	-0.08565531475748193	0.4649122807017544	0.3398496240601504	0.5093429508248242	0.16666666666666666	0.5200451722190853	-0.6533032185206098	0.4	0.6058823529411764	-0.11428571428571428	-0.14285714285714285	0.02556390977443609	0.34068627450980393	0.6666675479780404	0.01098901098901099	0.17816880978351365	-0.20451127819548873	-0.09117647058823529	-0.30547713156408807	0.2896668548842462	0.3020892151326934	-0.024043482456864152
SoxR	0.4568040654997177	-0.032185206098249576	-0.38226990400903443	0.44551101072840205	0.01637492941840768	0.028797289666854884	0.38080495356037153	-0.4105263157894737	-0.27669172932330827	-0.10995998531045086	-0.1280701754385965	-0.20835686053077357	0.14511575381140598	-0.3941176470588235	-0.47941176470588237	0.16428571428571428	-0.23809523809523808	-0.23007518796992482	-0.12254901960784313	-0.1346343243233701	-0.24395604395604395	0.10284008505886634	0.3037593984962406	0.16470588235294117	-0.16996047430830039	0.14511575381140598	-0.023150762281197064	0.19635510673105724
ThiR	-0.5889328063241107	-0.33258046301524563	0.4342179559570864	-0.5753811405985318	-0.10784867306606437	0.4138904573687182	-0.10629514963880289	0.6175438596491228	0.29774436090225564	0.5632855851280643	0.3298245614035088	0.4827780914737436	-0.7007340485601355	0.15588235294117647	0.6588235294117647	-0.20714285714285716	-0.47619047619047616	0.16842105263157894	0.16176470588235295	0.5261795573797412	0.2043956043956044	0.057642850224077946	-0.11729323308270677	-0.3941176470588235	-0.4161490683229814	0.28740824392998304	0.42066629023150764	0.03148551274113163
TrpR	-0.22416713721061546	-0.3461321287408244	0.07961603613777526	-0.1767363071710898	0.15189158667419536	0.35629587803500845	0.21568627450980393	0.23684210526315788	0.2796992481203007	0.5228286094006342	0.16140350877192983	0.41953698475437606	-0.32580463015245625	-0.020588235294117647	0.5352941176470588	0.14285714285714285	-0.14285714285714285	0.0406015037593985	0.2867647058823529	0.6152853662314403	0.024175824175824177	0.16637822678313408	-0.3218045112781955	-0.052941176470588235	-0.19028797289666854	0.4330886504799548	0.19932241671372106	-0.1746014797462754
TtrR	0.07622811970638058	-0.09203839638622248	-0.30434782608695654	0.25804630152456237	-0.42518351214003386	-0.5640880858272163	-0.10629514963880289	-0.24210526315789474	-0.22556390977443608	-0.35581391473098717	0.06666666666666667	-0.10107284020327499	0.15302089215132694	-0.0058823529411764705	-0.5	0.1357142857142857	-0.5238095238095238	0.07368421052631578	-0.6029411764705882	-0.14569124950934736	-0.4065934065934066	0.22664120656285192	-0.39398496240601505	0.25588235294117645	0.5640880858272163	-0.4579333709768492	-0.26143421795595706	0.25417395740113535
TyrR	-0.295313382269904	0.1225296442687747	0.4647092038396386	-0.3901750423489554	-0.15866741953698477	0.08526256352343309	-0.06501547987616099	0.17894736842105263	0.10977443609022557	-0.18153771159744245	0.41754385964912283	0.0660643704121965	-0.28402032749858835	-0.2323529411764706	0.3764705882352941	-0.5964285714285714	-0.5	0.3819548872180451	-0.13970588235294118	0.3102443125712442	0.10329670329670329	-0.0006550323889099767	-0.12030075187969924	-0.23529411764705882	-0.06719367588932806	0.00282326369282891	-0.11575381140598531	0.019463771512699554
VanR	-0.10784867306606437	-0.18238283455674761	0.2015810276679842	-0.1665725578769057	-0.09090909090909091	-0.2456239412761152	0.06914344685242518	0.07543859649122807	-0.21203007518796993	-0.24481657106855095	0.15263157894736842	0.17334839073969507	-0.0942970073404856	-0.22941176470588234	0.07647058823529412	-0.12142857142857143	0.07142857142857142	0.2887218045112782	-0.14215686274509803	-0.20032546807535262	0.17802197802197803	0.26004785839726074	-0.06917293233082707	-0.38235294117647056	0.1665725578769057	-0.3642010163749294	-0.1665725578769057	-0.00801449415228805
XylR	-0.35064935064935066	-0.4568040654997177	0.37775268210050816	-0.5121400338791643	0.08300395256916997	0.09994353472614342	0.12899896800825594	0.45789473684210524	-0.05413533834586466	0.19087393676531092	0.16140350877192983	0.4624505928853755	-0.5832862789384529	0.12941176470588237	0.7264705882352941	-0.275	-0.047619047619047616	-0.05263157894736842	0.23039215686274508	0.4149598981560876	0.14285714285714285	-0.1631030648385842	-0.32781954887218046	-0.10588235294117647	-0.08413325804630152	-0.006211180124223602	0.21964991530208922	-0.1883406125787692
ZntR	-0.04912478825522304	-0.18464144551101072	-0.25804630152456237	0.30886504799548276	-0.453416149068323	-0.25578769057029926	-0.41382868937048506	-0.06140350877192982	0.15338345864661654	-0.02489660044764925	0.37894736842105264	-0.009599096555618294	0.09655561829474874	-0.3382352941176471	-0.5735294117647058	0.010714285714285714	-0.16666666666666666	0.3924812030075188	-0.2549019607843137	0.04617892283555207	-0.3010989010989011	0.4631078989593535	-0.38646616541353385	0.10588235294117647	0.23997741389045738	-0.07961603613777526	-0.017504234895539244	0.15742756370565814
Zur	-0.5132693393562959	-0.2941840767927724	0.37549407114624506	-0.585544889892716	0.10559006211180125	0.32806324110671936	0.04643962848297214	0.49122807017543857	0.18796992481203006	0.48859578378511653	0.3385964912280702	0.42179559570863917	-0.5832862789384529	0.061764705882352944	0.7529411764705882	-0.09285714285714286	-0.38095238095238093	0.06616541353383458	0.14950980392156862	0.5834154054012705	0.23956043956043957	-0.006550323889099766	-0.26917293233082706	-0.3764705882352941	-0.19480519480519481	0.22529644268774704	0.3619424054206663	-0.19120293191887208
