	Latitude	Longitude	Temperature	Oxygen	ChlorophyllA	Salinity	Carbon.total	NO2	NO2NO3	NO3	PO4	Ammonium.5m	Iron.5m	Alkalinity.total	CO3	HCO3	Lyapunov	Si	Nitracline	Brunt.Väisälä	Okubo.Weiss	Residence.time	PAR.PC	Gradient.Surface.temp(SST)	Fluorescence	Density	Depth.Min.O2	Depth.Max.O2	Mean Flux at 150m	FluxAttenuation	NPP 8d VGPM (mgC/m2/day)
HisR	-0.026367343107475714	-0.08567508340842653	0.17273827127302058	-0.04129005328413741	0.004895340101515561	0.08013451937829982	-0.17965996664239012	-0.05096583455234167	0.03385388091930043	-0.15357789824204449	0.0491020988024504	-0.01482634418689422	-0.04279393098577887	-0.07105771054558857	-0.18790229790997545	0.07998055190714663	-0.10686191073045108	0.10924069510384561	0.08100390749878064	0.012907717440472593	-0.10712378654485846	0.12630144896162201	0.08242822373786506	-0.10208211901251778	-0.12750695966786096	-0.1240710999167498	-0.04680075057871108	0.0615078307697876	-0.10478322531457317	0.08990730556258245	-0.28515501834625917
HrcA	0.010729803974514026	-0.06599082421031567	-0.3491570520694754	0.15639976501386213	0.2790825847685509	-0.15396952686447474	0.17136696052630795	0.030610425391242983	0.07284008500117325	0.04108944485192931	0.022936587083442574	-0.09833274644144563	-0.050097583066276596	0.02444472893190712	0.03658239915921142	0.06288237920967152	-0.04320298666532959	0.09683945083346732	0.006068673342076683	0.06139349140285341	0.015474275617035444	-0.06437507462705819	0.12479479412776641	0.021854275662009898	0.29582583181097283	0.20234987253049952	-0.02699156344797467	0.026369030347323724	0.022374852027463105	-0.25202566981061325	0.11819458120492243
HutC	-0.2364624442375648	-0.110615895045171	0.29382657105376603	-0.04888587712698527	-0.2309883830006647	0.2807848663381711	-0.3180614721155233	-0.13187621673973748	-0.2914800443350154	-0.21015260304583072	-0.2114103973475542	-0.024872052887902514	-0.04783532840725858	-0.09353030497203306	0.051007593939101765	-0.16903691112290564	-0.005009976074712708	-0.11370611855695527	0.15696012915171448	0.26535448074658147	0.027484994958777757	0.06685486557842119	0.04006165334796371	-0.12443741294123827	-0.378253597841165	-0.20011650311421786	0.09358990628982483	0.19288301111229805	-0.12203612326346037	0.12166979995743854	-0.19091353289805613
HypR	-0.013178456722990981	-0.10545900387411287	-0.3466214869443891	0.17401341894524205	0.22154766932030187	-0.2870681543218174	0.2481956666406075	0.22454295751392808	0.3232515686747493	0.1388354271821872	0.29968297368002916	-0.011320544830577874	-0.16508432512764484	0.17229394849267005	-0.02766691870272496	0.2241400269251951	0.031413428931619684	0.18461148255242793	-0.08118997531351412	-0.03144118682367955	0.052267167302348115	-0.11733365931755053	0.06530598285489975	0.08946351528671666	0.36093009589555075	0.10696353735528498	-0.06174782323029822	-0.06354220970505697	0.1533890458268254	-0.12419783522560056	0.24087920824495415
Irr	-0.020745755562344755	0.04286129816915858	0.06247363614872225	0.046667422470034116	-0.1698909340881278	0.14487254961039442	-0.12038462219785383	0.04494799550483724	-0.08987550751017813	-0.07916052297747024	-0.12179881198374293	0.05208053271872528	0.08401633670637924	0.10941694404381533	-0.04254577731115333	0.029091203783855765	0.2183646414037939	-0.15418270678811918	-0.037523675971252446	0.0434621704581545	0.10559903311816395	-0.03594204527850647	-0.05081793287700602	0.05352427539436392	-0.15202240152603613	0.0470611264011622	0.040008734803916444	0.01483915202943775	-0.2737608270327165	-0.08857846651136908	-0.02689079792156364
IscR	-0.3143395677601149	0.10575798767683939	0.4244429405138807	-0.26971616148082495	-0.38826794862521347	0.4531801178319296	-0.34556039519060017	-0.1821337768248221	-0.24284267862090003	-0.30422240984280224	-0.18719856356760087	3.940402582305976e-05	0.11567399462939984	-0.22541984344229288	-0.03823268352099469	-0.3006361170977852	0.10779066068114343	-0.1421472809327963	0.1724800932883304	0.33373680250469456	0.0962352725807372	0.07605272609812064	-0.05806195786595288	-0.29700503982509996	-0.5019204125547685	-0.13693125137079828	0.09411811692481455	0.22124357769874314	-0.26541567530743954	0.05603811511092468	-0.13020514458203297
KdgR	-0.23722728608043975	0.04777714813491781	0.5626636876480432	-0.05867954280767209	-0.4103095527295545	0.40422099744589324	-0.3639702641749041	-0.15779307682331228	-0.41057587764493153	-0.4976244938919292	-0.3259760100686881	0.06916913156463751	0.08394100548054104	-0.0782158283802307	-0.09538775107869148	-0.1918074633882635	-0.07390154181786747	-0.27622216884003664	0.09088697104289373	0.14515075138396696	-0.07443359885357186	0.13602411980302417	-0.001426853406913776	-0.23106821328786376	-0.6047840615632852	-0.3751376694188759	0.04860310833078576	0.17297933309276084	-0.07030087085422929	0.16072470377968506	-0.29017075825297217
LexA	-0.22602698848742991	0.06987993134965749	0.24767186913331882	0.03895307491729107	-0.03705873046027448	0.033305366405384486	-0.08545423859955632	-0.02720123103652332	-0.10495575929058401	-0.17284634568620466	-0.0869947791425712	0.11056653751756972	-0.12327781267131441	-0.010846739780044443	-0.14773661198912308	-0.0762529881911094	-0.028477758740472238	-0.0766023761126022	-0.24528031854520785	-0.01464698595251205	0.1603685705378135	-0.05827260010432087	0.165624753156376	-0.09263192657901322	-0.29599587011039974	-0.19527242625989627	-0.06123249578152776	0.0533664202381512	-0.1489703348711661	0.027581512989818913	-0.1399397618609063
LiuQ	0.20504019185945185	0.07365894755388683	-0.36950646870408055	0.3967271996454595	0.15661106669801475	-0.19504382772990436	0.3962051688715589	-0.10841836589811849	-0.09292796793339904	-0.1261513626281255	-0.12316332594900944	-0.28832273377313616	0.04259227508891968	0.03392801769582925	-0.054308162662668295	0.49163324054777974	-0.055347051478010396	-0.2047144238544394	-0.049315127358785876	-0.18700678554062436	-0.07360878611628668	-0.019813455083809037	0.13291688275173713	0.2144541652999283	0.17327310803521448	0.19741381953337436	-0.13332294090864907	-0.009298163327631948	-0.3115953070456295	-0.23423219080778057	-0.11570217284190722
LiuR	0.04633782716545176	0.10361295272006892	-0.2830562135251772	0.08372154142661321	0.3560123515179671	-0.14286078495904622	0.3428246100623908	0.22198419130475297	0.3449953615097681	0.2564541597839948	0.25686784109137684	0.015599358458187775	-0.07991368225303713	0.20483416783280337	0.09668299418335802	0.2502329729374557	-0.08741382816674174	0.10188042859293082	-0.12545264585684465	-0.009072532659711433	0.017273418938404506	0.04675164555395639	0.40182387097779493	0.1419984560192098	0.314740892239223	0.20297955535430862	-0.0500241237707703	-0.12150837759327798	0.19018038187407876	0.19770532225369608	0.28645997657106365
LldR	-0.229242800781336	-0.0044326087032128805	0.3400971580347748	-0.17299050779679884	-0.3010110260452028	0.27999221252393025	-0.2611742715950593	-0.09282635192174149	-0.27743723008407023	-0.3525162774650162	-0.20966330937333447	0.035664120195676996	0.002641228672080976	0.020037860469083225	-0.0798514086607877	-0.4072768529739807	0.015117822541238349	-0.23983786927862585	0.15135901083127576	0.28679975921174217	-0.04471733756564416	0.09738216170836472	0.24311386894723183	-0.1331240817626571	-0.3781747000702309	-0.19864724319199667	0.027785167719081176	0.1632787080740418	-0.08470563415530427	0.001977053222536961	-0.11031535476700337
LtbR	0.011064711993591091	-0.08196328061721322	-0.20092383570279654	-0.11662217733208283	0.003602350014771083	-0.00969030876415536	0.009633188149422304	0.1414578734411515	0.2366554610473616	0.26077555448194184	0.1960895835356739	-0.12196125463204982	-0.043762806444251755	-0.03932095341138446	0.0849140339937483	0.08759774732687488	-0.22247223582294434	0.20218296042225598	0.09135929703414027	0.1165639680101724	-0.14047612470053933	0.18265015909515125	-0.15662460089738142	0.09099620778713272	0.25835891276204825	0.222990262320676	0.14230509834071817	0.028338496106611304	0.015916736015345677	0.19715434020807102	0.10471207442732153
MerR	-0.011178279418745253	0.14380425599976282	-0.27785065660475317	-0.10816834489368939	-0.0009618840353577238	-0.22509050623229857	0.1127768219334042	-0.1096603401399988	0.26448173016688675	0.30330336595948065	0.2391495634900563	-0.18609246560101556	0.19286995804258183	-0.043983468939731284	-0.15998553535964982	-0.11847169897492237	0.058473159356208324	0.3685181549585158	-0.04848259316209375	-0.10676959006210751	0.050318506134180346	-0.026893419921376505	0.18955198721077623	-0.06498983144720011	0.2669152399892107	0.1686276451984916	-0.08182755727163912	0.054164852302727245	-0.17129830402376808	-0.08212873550669932	-0.16055315410390802
MetJ	0.1094569796743464	0.05685559429987721	-0.1122671289708016	0.08100322590619106	0.22700672795234297	-0.03642035683327848	0.22756895519513945	0.14886981610554567	0.1788307879810029	-0.06677860983710335	0.14166715551538062	0.0050124238730803955	-0.05648798890122811	-0.04952248869272817	0.20322824550884708	0.12616992838847751	-0.05369756812709621	0.05369238817239892	0.02285294442495858	0.016319077661066834	-0.02559055454824029	0.03609749857284968	0.09845288507705055	0.11254704985099395	0.2309800259415238	0.04234440112918403	-0.07467094732683938	-0.22037893419466567	0.1792332305940104	-0.03399883328592249	0.2911541153986779
MetR	-0.35260367807812754	-0.11342031676066777	0.6406682396132221	-0.26760850072660186	-0.43457459683719524	0.455254460415981	-0.5047951815203554	-0.10774500636938819	-0.2436631520516514	-0.3380381888921418	-0.22613184521207444	0.22155840672564128	-0.06308700428465465	-0.08209922904222192	-0.15447582103624594	-0.4206474619554186	-0.03901921717135898	-0.11173801548395719	0.027621528548705157	0.22884327735444984	0.14251022463830637	0.0376532751426366	-0.3726282551132515	-0.18135873331580613	-0.5943029007866101	-0.39454227718779405	0.11987804777022781	0.15706002581498607	-0.15411573038717255	0.18911648448365848	-0.1836218468931059
MntR	-0.18515662164725705	0.025311644260281235	0.46213571531212483	0.029280509548888455	-0.23146408599854315	0.27148624907871377	-0.4090678934246316	-0.07766079898022703	-0.27244206813332555	-0.4208937718662544	-0.28024311303841914	0.12688907574380423	-0.010777001062606845	0.04387390591165003	-0.18332621059602663	-0.25193468680782055	0.04525971368547481	-0.1806411333543599	0.03793397935758782	0.16807758371507134	0.052410112936100726	0.03576171945706833	-0.039842137439207746	-0.05771448168693786	-0.5619738589931693	-0.302941114043342	0.11807053674366544	0.0842508111067684	-0.1936731560512312	0.03098463738926778	-0.19674564477478898
ModE	-0.3326239232099348	-0.037903729533251475	0.3384863556929695	-0.2890252197841838	-0.32452793812534303	0.2887878886205506	-0.37924632404365327	-0.031031898577744535	-0.1222879487851798	-0.0584096451598701	-0.06170663715076278	0.11812399788204538	-0.004689079072944111	-0.15307172389930285	0.03553699990214554	-0.1110976055366748	-0.0061555320075856144	-0.033591885659821165	0.1693336388314911	0.25982644051800663	0.05861428205161632	0.0981917624653042	-0.4729470254147278	-0.12078633053002616	-0.3619761715136251	-0.07422003051721252	0.15529392668697756	0.2278543355407289	0.0048289361106939755	0.06631230972640363	-0.1532985759157769
NadQ	0.05599685255994084	-0.023207169121710104	0.18757155902489675	0.2388252754387954	-0.06998911331781538	0.2967816400980851	-0.08391756371170392	-0.028969423280485455	-0.28394864688556515	-0.33974093800473426	-0.3217702464635956	0.0029298052141380902	0.09689449949890395	-0.07136205229025873	-0.028396725731242658	-0.1367853815798009	0.08485903334969526	-0.16618886717023765	0.20748946827587655	0.06212755065547681	-0.05521151874699958	0.02313642470368964	-0.3230176597344033	-0.0058767325706560675	-0.3496259497496493	-0.021633260459927882	-0.02999205751844066	0.06553764073473728	-0.20472579379973707	0.2960718227520514	-0.1451781486685338
NagC	-0.19841156255453551	0.035314854280185444	0.5449216848760725	0.04423510981479382	-0.3267597605603234	0.28520008714556555	-0.4219457328126669	-0.2034593224921285	-0.41019681393224394	-0.4708526196743489	-0.34658144619090897	0.04041694107509959	0.029648052606044552	-0.15607862033664402	-0.3109503928532971	-0.23872614581403645	-0.030924150566428443	-0.2839409373977057	0.06015954127902196	0.15545323024566135	-0.010946020828274595	0.1287476620014069	0.09208692372312755	-0.14996676343849993	-0.6369471459764855	-0.3901179888826785	0.12258609351351657	0.15203964078455423	-0.11672663768544006	0.22305049635244859	-0.3427154268687966
NagQ	-0.02969440512398179	-0.03901506855191321	-0.07842173818320038	-0.028154534304884207	-0.16048375013448768	0.1287343960765954	-0.10702814636933995	-0.11028631510929993	-0.09123465042738026	0.1657174607693437	-0.08224065945797908	0.03291395098161462	0.06077491512238982	-0.010213708951130515	-0.01986916072234668	-0.10056318633917828	-0.027317553754749296	-0.15782625820207105	0.019482254396517403	0.05128521457305107	-0.1907289087042587	0.19135181269930715	-0.12523382594527835	0.084275506417905	0.030415090695091466	0.225365133495117	0.0707789367700005	0.11774211512281439	-0.0881046425827345	-0.03367472620026069	-0.10948042888857396
NagR	-0.19068665994149842	0.05923935275804947	0.44641243029513605	-0.2839802323064714	-0.2202882089602801	0.29139993788560753	-0.27816838437121066	0.051791323456081395	-0.2044525023504241	-0.2271328830133649	-0.12091124028297144	0.1012637105975197	0.04884476683349049	-0.0720681251378935	0.16586344061635994	-0.3662736520975712	0.01325739282928363	-0.06888604634436682	0.019856775510788644	0.2795410002461168	0.009741662787577316	0.05374206929398216	0.019866189742414882	-0.16566768799386708	-0.3336491511354962	-0.28244930109923283	0.07780027325949798	0.031700998622468154	-0.018190555446109345	0.05555195448243198	0.03807880469251779
NarP	0.2761380354110648	0.08221127493420344	-0.47202766408165725	0.40699238356333806	0.1800525368930289	-0.27103197964131254	0.1847385511897843	-0.18787728421247343	-0.09967131187489357	0.06346438651813885	-0.09572256753349086	-0.22962927836775268	0.15981229826090662	-0.03950355845818655	-0.12127946349583285	0.13613710962918577	0.1375428870195689	-0.08071173630839128	0.032743164423484496	-0.22244560286985526	-0.17510675829368608	-0.09764705412192556	-0.0808916123765733	0.15829919117556848	0.2337904189544519	0.33011416833520824	-0.19091980153910124	0.021573244905788897	-0.13495235528769522	0.03091981597213542	-0.0977667280460161
NiaR	-0.008758597952195378	-0.05829720612387638	0.11201218183756623	0.01100724540591794	-0.0920935856597615	0.16584311016960937	-0.03910207804794273	0.10030812446318918	-0.04079673207799895	-0.12634335467224406	-0.05279011224875953	0.04024773555244763	-0.03037818602570713	0.06663866841297787	0.03939642986376615	0.1482111747093933	-0.056413502525493105	-0.09658581673236223	0.12947457323685302	0.08111782230237952	-0.03842115746748321	0.07424449337832034	0.11074577596738461	-0.06862821198686182	-0.12720633195447417	0.007511384995625237	0.041093499083578254	0.06411474391721639	-0.024156401272185154	0.11583587241552619	-0.03963733299891936
NifA	0.1448181675432654	0.10567107378069795	-0.4219120107912168	-0.03589722448390654	0.07843022202025744	-0.2627716925244865	0.21407644585196323	-0.013262688791806271	0.26772871012688154	0.35206305034447405	0.24525799516634286	-0.09801171952518128	0.06932558872599379	0.08722434402246738	-0.12309411880998496	-0.20914873806721931	0.049276483976955	0.2569386607877493	-0.06164808379688983	-0.014132778056747574	0.08009391733952291	-0.12241014209762262	-0.08572096236920454	0.0643561491887408	0.37748230411496453	0.25958497534331865	0.02157676028001908	-0.020828041645517922	0.0074309356654853895	-0.18056005742218703	0.03481950144857481
NikR	-0.3500345047968339	0.042123109477930715	0.4580055717537118	-0.10632092098075793	-0.2516929892519377	0.23723294287793595	-0.39170598633105985	-0.09303833547708251	-0.20607848617063654	-0.3525792256762026	-0.1567737278822471	0.08280756026716009	0.0014312932909258471	-0.17399826226282294	-0.18328018672936336	-0.2264900127461751	0.03594584588342118	-0.09551274938153304	0.04607563899457985	0.15240462476388433	0.17924889556598872	0.0022422583176065587	0.1726492622365669	-0.13348820208043552	-0.5242307977459754	-0.35260115606936415	-0.020481689451381856	0.23431709134147616	-0.058298854889786006	0.06459454217239612	-0.13745353813402758
NmlR	0.2564920297106721	-0.15072839639236332	-0.3726492715465093	0.2950802353983943	0.35881627491515367	-0.18169155105200457	0.29192792246539073	0.09266424685001012	0.05755783216334835	0.14993949163546996	0.019460264588754234	-0.13158974423610806	-0.14535333866771566	0.04406868462823893	0.005779282685288793	0.035735991277661264	-0.05477866822742895	0.02931912657197401	-0.006925062386811561	-0.0877805398116318	-0.04055384060094169	-0.09331923440741041	0.31687121428923626	0.09391622692466571	0.333828711579691	0.2544319529836825	-0.0576767363850116	-0.12787765842061147	0.042276632406002844	-0.3079341420872732	-0.04224724944852834
NnrR	0.009115524145537027	0.11446096581046782	-0.3707348503460328	0.008974306120976635	0.14927015215366157	-0.06338681042594713	0.2989764738362285	0.024634983054806762	0.13792931461397187	0.248875195157151	0.11283127721387924	-0.1520902681415229	0.10019748401642513	-0.021961300295398625	0.09400703507879313	0.36724606002349397	0.03431687120649705	0.12461238490447381	0.04364005900941464	-0.04039890821925354	0.011609814345930395	-0.039587114124266215	0.4215803027658318	0.025739637037374006	0.34561304588317404	0.310277980203904	-0.012107618408861914	0.017243536067803343	0.0373304891081561	-0.11058533762780509	0.2565572608510176
NorR	0.026194674267190306	-0.0926050180607698	0.08901363271852446	0.2331490203757717	0.04334555422078248	0.11888416592886511	0.00540103435992715	0.06604160622335876	-0.12011082627744137	-0.18757307969326534	-0.11686870825503232	0.030189278490143637	-0.02074853747971291	-0.20780454326078412	-0.17551530293945886	0.05818240756771153	0.06932810751808587	-0.08006545710846005	0.07088706644384855	-0.09025386757629464	0.022708639127526745	-0.08349085532585487	0.1548684736273337	0.028711874980169798	-0.1872448150225254	-0.07722222615282662	-0.06215879687069266	0.1180796636379197	0.15941349524647758	-0.04417579577570291	0.15693514196404723
NrdR	-0.20534960515043307	-0.08792325618861815	0.2034084114012358	-0.0015820338668618014	-0.025585277097347384	0.007599742271625311	-0.14447263084973042	0.0005760964856914722	0.04722086447196712	-0.2034139970383255	0.08796906761870542	0.11791886515937827	-0.10516355021206664	-0.020451765241834643	-0.17789539432975982	0.11215104745642446	-0.04617674439388714	0.08087513520044935	-0.12694834482912534	0.09394370618224351	0.0075465436301809085	0.02147742714645883	0.18823489175824046	-0.027685846022708953	-0.12245750232807925	-0.3148013197397311	-0.08710193370980476	0.023876364389622894	-0.14870075834071472	0.17936086120523836	-0.07037497459739482
NrtR	-0.26432934089758625	-0.00492743848524475	0.5142445916442236	0.04185948241211209	-0.22029240017612042	0.27448071904362376	-0.29541441106340344	-0.06729854401032197	-0.3049567568571443	-0.4816545327139369	-0.2914703849544999	0.12601291564020914	-0.030383980735386992	0.015302302922015561	-0.0441237384538943	-0.1305457640551299	0.11761138571180835	-0.23956228607261745	-0.003859714413317639	0.1946747123092927	0.11345775686803446	-0.0012162665749413282	-0.006256203399545018	-0.1369812167567981	-0.6083018139018294	-0.3853116458305328	0.011668301758785098	0.17117344853694738	-0.19164547171348834	0.2118688018971166	-0.2058123213509188
